product_id,sku,name,category,description,currency,unit_price,stock_availability,unit_of_measure,status,created_at,updated_at
SWP-30986411,SW-EYE-WASH-AND-EYE-FACE-WA-18574-966,SAFETYWARE ESE8001FSS Stainless Steel Decontamination Eyewash,Eye Wash And Eye Face Wash,Safetyware catalog item from category 'Eye Wash And Eye Face Wash'. Source: https://safetyware.com/product/safetyware-se8001fss-stainless-steel-decontamination-eyewash/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,322.00,78,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-30582284,SW-FABRIC-FACE-MASKS-2121-598,SAFETYWARE 3-Layer Premium Black Fabric Face Mask,Fabric Face Masks,Safetyware catalog item from category 'Fabric Face Masks'. Source: https://safetyware.com/product/safetyware-3-layer-premium-black-fabric-face-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,177.22,424,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-29104074,SW-FABRIC-FACE-MASKS-2124-279,SAFETYWARE 3-Layer Premium Dark Blue Fabric Face Mask,Fabric Face Masks,Safetyware catalog item from category 'Fabric Face Masks'. Source: https://safetyware.com/product/safetyware-3-layer-premium-dark-blue-fabric-face-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,150.50,155,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-41494376,SW-FABRIC-FACE-MASKS-2122-153,SAFETYWARE 3-Layer Premium Grey Fabric Face Mask,Fabric Face Masks,Safetyware catalog item from category 'Fabric Face Masks'. Source: https://safetyware.com/product/safetyware-3-layer-premium-grey-fabric-face-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,130.47,414,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-12679527,SW-FABRIC-FACE-MASKS-2123-865,SAFETYWARE 3-Layer Premium Pink Fabric Face Mask,Fabric Face Masks,Safetyware catalog item from category 'Fabric Face Masks'. Source: https://safetyware.com/product/safetyware-3-layer-premium-pink-fabric-face-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,217.62,325,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-59941679,SW-FABRIC-FACE-MASKS-2119-459,SAFETYWARE 2-Layer Standard Fabric Face Mask,Fabric Face Masks,Safetyware catalog item from category 'Fabric Face Masks'. Source: https://safetyware.com/product/safetyware-2-layer-standard-fabric-face-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,151.05,171,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-19720762,SW-FABRIC-FACE-MASKS-2120-335,SAFETYWARE 3-Layer Standard Fabric Face Mask,Fabric Face Masks,Safetyware catalog item from category 'Fabric Face Masks'. Source: https://safetyware.com/product/safetyware-3-layer-standard-fabric-face-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,52.71,306,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-82105298,SW-FACE-SHIELDS-13803-317,SAFETYWARE High Impact Bullet Shape Visor,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/safetyware-high-impact-bullet-shape-visor/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,302.31,440,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-70257400,SW-FACE-SHIELDS-13802-515,SAFETYWARE Headgear for Visor,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/safetyware-headgear-for-visor/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,215.12,228,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-89387245,SW-FACE-SHIELDS-48311-809,BLUE EAGLE Brow Guard,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/blue-eagle-brow-guard/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,129.32,384,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-63113974,SW-FACE-SHIELDS-48343-756,BLUE EAGLE Brow Guard,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/blue-eagle-brow-guard-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,293.24,282,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-64634797,SW-FACE-SHIELDS-20541-615,SAFETYWARE Dielectric Slotted Visor Bracket,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/safetyware-dielectric-slotted-visor-bracket/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,449.14,201,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-66842495,SW-FACE-SHIELDS-56524-213,PORTWEST PS58 Helmet Visor Holder,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/portwest-ps58-helmet-visor-holder/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,450.31,384,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-12286699,SW-FACE-SHIELDS-48350-337,Proguard Polycarbonate Cylinder Visor,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/proguard-polycarbonate-cylinder-visor/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,141.18,299,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-88440763,SW-FACE-SHIELDS-4025-951,"BLUE EAGLE FC49M Face Shield Visor, Mesh",Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/blue-eagle-fc49m-face-shield-visor-mesh/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,215.30,445,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-90314858,SW-FACE-SHIELDS-4023-574,BLUE EAGLE Aluminized Face Shield Visor,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/blue-eagle-aluminized-face-shield-visor/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,428.19,81,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-62885985,SW-FACE-SHIELDS-13811-972,BSD ErgoS 2Power Arc Flash Face Shield,Face Shields,Safetyware catalog item from category 'Face Shields'. Source: https://safetyware.com/product/bsd-ergos-2power-arc-flash-face-shield/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,355.98,57,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-58400508,SW-FINGER-PROTECTION-2531-256,SAFETYWARE Ordinary Rubber Finger Cots,Finger Protection,Safetyware catalog item from category 'Finger Protection'. Source: https://safetyware.com/product/safetyware-ordinary-rubber-finger-cots/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,475.64,273,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-83222021,SW-FINGER-PROTECTION-47573-694,SAFETYWARE Antistatic Finger Cots,Finger Protection,Safetyware catalog item from category 'Finger Protection'. Source: https://safetyware.com/product/safetyware-antistatic-finger-cots/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,134.61,32,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-20218782,SW-FINGER-PROTECTION-32405-254,SAFETYWARE Rubber Finger Stall,Finger Protection,Safetyware catalog item from category 'Finger Protection'. Source: https://safetyware.com/product/safetyware-rubber-finger-stall/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,150.03,486,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-86890179,SW-FIRE-BLANKETS-10074-490,SAFETYWARE Fire Blanket,Fire Blankets,Safetyware catalog item from category 'Fire Blankets'. Source: https://safetyware.com/product/safetyware-fire-blanket/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,168.89,340,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-97087923,SW-FIRE-BLANKETS-57424-576,SAFETYWARE Car Fire Blanket,Fire Blankets,Safetyware catalog item from category 'Fire Blankets'. Source: https://safetyware.com/product/safetyware-car-fire-blanket/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,98.36,364,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-18944615,SW-FIRE-EXTINGUISHERS-9960-315,SRI ABC Dry Powder Fire Extinguishers,Fire Extinguishers,Safetyware catalog item from category 'Fire Extinguishers'. Source: https://safetyware.com/product/abc-dry-powder-fire-extinguishers/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,342.32,339,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-73787417,SW-FIRE-EXTINGUISHERS-10059-811,SRI Carbon Dioxide (CO2) Fire Extinguishers,Fire Extinguishers,Safetyware catalog item from category 'Fire Extinguishers'. Source: https://safetyware.com/product/sri-carbon-dioxide-co2-fire-extinguishers/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,115.20,210,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-64414863,SW-FIRE-EXTINGUISHERS-10082-715,SRI Class D Fire Extinguisher,Fire Extinguishers,Safetyware catalog item from category 'Fire Extinguishers'. Source: https://safetyware.com/product/sri-class-d-fire-extinguisher/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,160.35,253,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-15397967,SW-FIRE-EXTINGUISHERS-57951-286,SAFETYWARE Metal Box Stand for 9KG Fire Extinguisher,Fire Extinguishers,Safetyware catalog item from category 'Fire Extinguishers'. Source: https://safetyware.com/product/safetyware-metal-box-stand-for-9kg-fire-extinguisher/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,66.41,228,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-95866333,SW-FIRE-EXTINGUISHERS-57767-597,SAFETYWARE Fire Extinguisher Stand,Fire Extinguishers,Safetyware catalog item from category 'Fire Extinguishers'. Source: https://safetyware.com/product/safetyware-fire-extinguisher-stand/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,263.11,8,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-17858526,SW-FIRE-EXTINGUISHERS-57697-485,SRI Fire extinguisher Wall Bracket (5kg),Fire Extinguishers,Safetyware catalog item from category 'Fire Extinguishers'. Source: https://safetyware.com/product/sri-fire-extinguisher-wall-bracket-5kg/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,255.38,307,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-91165792,SW-FIRE-SIGN-23104-754,QUICKSIGN Fire Sign – FS001 Dry riser,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs001-dry-riser/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,45.23,395,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-55936943,SW-FIRE-SIGN-23127-435,QUICKSIGN Fire Sign – FS002 Wet riser,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs002-wet-riser/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,26.69,262,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-48160451,SW-FIRE-SIGN-23148-742,QUICKSIGN Fire Sign – FS003 Fire blanket,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs003-fire-blanket/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,14.64,89,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-46353072,SW-FIRE-SIGN-23169-674,QUICKSIGN Fire Sign – FS004 Fire hydrant,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs004-fire-hydrant/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,19.50,181,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-49366356,SW-FIRE-SIGN-23191-995,QUICKSIGN Fire Sign – FS005 Fire curtain / shutter,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs005-fire-curtain-shutter/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,43.00,207,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-15398913,SW-FIRE-SIGN-23212-173,QUICKSIGN Fire Sign – FS006 Fire Extinguisher,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs006-fire-extinguisher/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,38.79,33,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-36177166,SW-FIRE-SIGN-23233-921,QUICKSIGN Fire Sign – FS007 Fire Hose Reel,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs007-fire-hose-reel/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,14.23,152,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-10558099,SW-FIRE-SIGN-23254-769,QUICKSIGN Fire Sign – FS008 Fire Alarm,Fire Sign,Safetyware catalog item from category 'Fire Sign'. Source: https://safetyware.com/product/quicksign-fire-sign-fs008-fire-alarm/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,28.87,95,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
